編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
66,臺北市兒童與少年服務-私立兒童及少年安置教養機構,臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
67,臺北市兒童與少年服務-青少年就業諮詢輔導單位,臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
68,臺北市兒童與少年服務-青少年福利相關機構,臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
69,臺北市兒童與少年服務-家庭寄養,臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
70,臺北市兒童與少年服務-臺北市少年服務中心,臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
71,臺北市兒童與少年服務-臺北市登記設立之分事務所,臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
72,臺北市國民年金-勞工保險局,臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
73,臺北市國民年金-臺北市各區公所社會課,臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
74,臺北市國民年金-衛生福利部,臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
75,臺北市愛心餐食-溫馨送餐,臺北市政府社會局,台北市政府,社會局,,7,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
76,臺北市遊民服務-遊民中途之家,臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
77,臺北市愛心餐食-老人共餐,臺北市政府社會局,台北市政府,社會局,,109,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
78,臺北市愛心餐食-愛心餐食補給站,臺北市政府社會局,台北市政府,社會局,,12,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
79,臺北市社區發展服務-社區發展協會(松山),臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
80,臺北市社區發展服務-社區發展協會(信義),臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
81,臺北市兒童與少年服務-臺北市兒童福利服務中心,臺北市政府社會局,台北市政府,社會局,,2,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
82,臺北市嬰幼兒照顧服務-公辦民營托嬰中心,臺北市政府社會局,台北市政府,社會局,,15,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
83,臺北市社區發展服務-社區發展協會(南港),臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
84,臺北市社區發展服務-社區發展協會(萬華),臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
85,臺北市身心障礙者服務-早期療育社區資源中心,臺北市政府社會局,台北市政府,社會局,,,,,機構名稱、行政區、編號、負責人頭銜、負責人姓名、聯絡人頭銜、聯絡人姓名、屆期、郵遞區號、城市、地址、電話、傳真、網址、e-mail、機關簡介、字號標題、立案字號、開始日期標題、成立日期、項目一標題、項目一內容、項目二標題、項目二內容、組織區域、兼任里長、是否備有交通車、橫座標、縱座標、單位代碼、提供單位、上傳日期
